"codigounic,""COMUNA_SII"",""MANZ"",""PREDIO"",""AVALUO"",""SUP_TERR"",""ANO_CONSTR"",""SUP_CONSTR"",""UF_TRANS"",""COMUNA"",""Casas_UFPr"",""Depto_UFPr"",""IMORANCASA"",""IMORANDPTO"",""Ten_Metro"",""Ten_MetroC"""
"13101-412-592,13101,412,592,35744067,0,2001,68,1528,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-602,13101,412,602,16439489,0,2001,31,1000,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-605,13101,412,605,25899476,0,2001,48,1652,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-612,13101,412,612,25899476,0,2001,48,1403,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-630,13101,412,630,16439489,0,2001,31,1068,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-633,13101,412,633,25899476,0,2001,48,1660,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-634,13101,412,634,35744067,0,2001,68,2199,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-638,13101,412,638,19481154,0,2001,37,1158,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-641,13101,412,641,17686252,0,2001,33,1061,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-647,13101,412,647,16439489,0,2001,31,1022,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-70,13101,412,70,4802351,0,1955,17,718,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-76,13101,412,76,5367313,0,1955,19,571,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-80,13101,412,80,5084891,0,1955,18,787,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-80,13101,412,80,5084891,0,1955,18,744,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-80,13101,412,80,5084891,0,1955,18,664,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-820,13101,412,820,26571469,0,2006,50,1573,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-832,13101,412,832,17564208,0,2006,33,1608,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-834,13101,412,834,15934928,0,2006,30,1221,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-839,13101,412,839,17133779,0,2006,32,1004,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-848,13101,412,848,17564208,0,2006,33,1350,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-859,13101,412,859,15540415,0,2006,29,1257,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-877,13101,412,877,17133779,0,2006,32,874,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-878,13101,412,878,17133779,0,2006,32,1224,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-886,13101,412,886,17133779,0,2006,32,1225,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-888,13101,412,888,17561002,0,2006,33,1526,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-89,13101,412,89,10169665,0,1955,36,575,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-897,13101,412,897,16512227,0,2006,31,859,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-905,13101,412,905,16512227,0,2006,31,1256,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-909,13101,412,909,17133779,0,2006,32,1139,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-909,13101,412,909,17133779,0,2006,32,1329,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-412-909,13101,412,909,17133779,0,2006,32,1416,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-414-106,13101,414,106,28657823,0,1950,83,2140,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-414-24,13101,414,24,6193957,0,1951,33,778,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-414-29,13101,414,29,21792893,0,1951,83,914,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-414-74,13101,414,74,8143259,0,1944,31,707,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-414-98,13101,414,98,19335387,0,1950,56,565,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-417-114,13101,417,114,25467380,0,2002,43,1386,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-12,13101,417,12,22366049,0,1957,79,1062,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-120,13101,417,120,16558765,0,2002,28,745,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-124,13101,417,124,27189515,0,2002,47,1660,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-127,13101,417,127,26195982,0,2002,45,511,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-130,13101,417,130,27818746,0,2002,48,1870,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-146,13101,417,146,16558765,0,2002,28,857,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-15,13101,417,15,20667309,0,1957,73,1233,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-159,13101,417,159,16558765,0,2002,28,1198,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-161,13101,417,161,28348608,0,2002,48,1390,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-169,13101,417,169,31461758,0,2002,58,1351,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-17,13101,417,17,20950433,0,1957,74,794,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-170,13101,417,170,28348608,0,2002,48,935,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-190,13101,417,190,25566750,0,2002,44,1446,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-193,13101,417,193,35468897,0,2002,61,1651,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-194,13101,417,194,35468897,0,2002,61,1342,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-201,13101,417,201,36098130,0,2002,62,1721,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-203,13101,417,203,25566750,0,2002,44,1328,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-249,13101,417,249,16558765,0,2002,28,695,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-250,13101,417,250,16558765,0,2002,28,1299,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-281,13101,417,281,25566750,0,2002,44,1469,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-282,13101,417,282,24937519,0,2002,43,1136,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-290,13101,417,290,16558765,0,2002,28,1046,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-292,13101,417,292,36098130,0,2002,62,1964,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-293,13101,417,293,27189515,0,2002,47,3036,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-325,13101,417,325,25566750,0,2002,44,1440,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-332,13101,417,332,30699974,0,2002,53,1545,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-34,13101,417,34,15499240,0,1958,46,1660,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-343,13101,417,343,17651668,0,2002,31,834,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-345,13101,417,345,25566750,0,2002,44,1750,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-48,13101,417,48,34973122,0,1958,107,2290,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-485,13101,417,485,22111836,0,2004,36,1112,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-49,13101,417,49,15499240,0,1958,46,1700,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-49,13101,417,49,15499240,0,1958,46,1700,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-491,13101,417,491,32702107,0,2004,54,1754,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-494,13101,417,494,22161164,0,2004,37,1309,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-501,13101,417,501,36780947,0,2004,60,2088,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-504,13101,417,504,32702107,0,2004,54,1336,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-525,13101,417,525,22781220,0,2004,38,1406,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-533,13101,417,533,22161164,0,2004,37,1321,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-534,13101,417,534,44890997,0,2004,74,2002,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-540,13101,417,540,36780947,0,2004,60,1650,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-558,13101,417,558,39425879,0,2004,65,1746,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-560,13101,417,560,44890997,0,2004,74,2098,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-589,13101,417,589,23594831,0,2004,40,1534,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-593,13101,417,593,14743285,0,2004,24,1422,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-594,13101,417,594,33371612,0,2004,55,1551,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-613,13101,417,613,22884239,0,2004,38,1224,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-620,13101,417,620,33371612,0,2004,55,2215,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-620,13101,417,620,33371612,0,2004,55,1415,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-627,13101,417,627,33204720,0,2004,55,1850,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-628,13101,417,628,23594831,0,2004,40,1286,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-417-629,13101,417,629,22781220,0,2004,38,1473,""SANTIAGO"",13.5549998308,24.0922984977,0.0129924269961,0.384213687632,1,1"
"13101-42-112,13101,42,112,20111014,0,1952,58,721,""SANTIAGO"",12.3195927106,23.9750205767,0.143020217701,0.381064403972,1,1"
"13101-42-179,13101,42,179,21177932,0,1961,53,1339,""SANTIAGO"",12.3195927106,23.9750205767,0.143020217701,0.381064403972,1,1"
"13101-42-181,13101,42,181,21177932,0,1961,53,1462,""SANTIAGO"",12.3195927106,23.9750205767,0.143020217701,0.381064403972,1,1"
"13101-42-26,13101,42,26,26340034,0,1957,60,1035,""SANTIAGO"",12.3195927106,23.9750205767,0.143020217701,0.381064403972,1,1"
"13101-42-40,13101,42,40,26340034,0,1957,60,1350,""SANTIAGO"",12.3195927106,23.9750205767,0.143020217701,0.381064403972,1,1"
"13101-42-81,13101,42,81,36059977,0,1952,104,2292,""SANTIAGO"",12.3195927106,23.9750205767,0.143020217701,0.381064403972,1,1"
"13101-42-82,13101,42,82,33980065,0,1952,98,2000,""SANTIAGO"",12.3195927106,23.9750205767,0.143020217701,0.381064403972,1,1"
"13101-420-103,13101,420,103,25659956,0,1981,66,1745,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-19,13101,420,19,27603008,0,1981,71,1350,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-22,13101,420,22,25659956,0,1981,66,1551,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-33,13101,420,33,25659956,0,1981,66,1657,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-38,13101,420,38,27603008,0,1981,71,1862,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-42,13101,420,42,25659956,0,1981,66,1045,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-52,13101,420,52,25659956,0,1981,66,1616,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-62,13101,420,62,24493526,0,1981,63,1312,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-71,13101,420,71,25659956,0,1981,66,1620,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-72,13101,420,72,24493526,0,1981,63,955,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-75,13101,420,75,28769438,0,1981,74,1965,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-81,13101,420,81,25659956,0,1981,66,1869,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-82,13101,420,82,25659956,0,1981,66,1546,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-9,13101,420,9,28769438,0,1981,74,1977,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-93,13101,420,93,25659956,0,1981,66,1287,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-420-95,13101,420,95,28769438,0,1981,74,1400,""SANTIAGO"",12.7402261637,21.924540357,0.0139826535457,0.273522169504,1,1"
"13101-423-100,13101,423,100,19864021,0,1989,43,785,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-101,13101,423,101,19864021,0,1989,43,563,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-125,13101,423,125,29564067,0,1989,64,1381,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-127,13101,423,127,15705173,0,1989,34,656,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-130,13101,423,130,18015381,0,1989,39,1000,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-131,13101,423,131,30487206,0,1989,66,1393,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-131,13101,423,131,30487206,0,1989,66,1290,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-133,13101,423,133,22565030,0,1989,49,661,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-136,13101,423,136,22565030,0,1989,49,1549,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-148,13101,423,148,30948776,0,1989,67,1334,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-150,13101,423,150,31874275,0,1989,69,1628,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-158,13101,423,158,30025637,0,1989,65,3040,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-173,13101,423,173,30487206,0,1989,66,1401,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-174,13101,423,174,22565030,0,1989,49,1616,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-185,13101,423,185,15705173,0,1989,34,930,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-190,13101,423,190,31874274,0,1989,69,2234,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-209,13101,423,209,31874274,0,1989,69,1502,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-211,13101,423,211,15705173,0,1989,34,897,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-236,13101,423,236,17984297,0,1989,38,1131,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-239,13101,423,239,32304761,0,1989,69,1520,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-249,13101,423,249,32304761,0,1989,69,1745,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-283,13101,423,283,32304761,0,1989,69,1363,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-292,13101,423,292,24020509,0,1989,52,1359,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-293,13101,423,293,30948776,0,1989,67,1885,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-299,13101,423,299,29564067,0,1989,64,2238,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-299,13101,423,299,29564067,0,1989,64,2238,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-335,13101,423,335,17766109,0,1989,52,1036,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-336,13101,423,336,14690025,0,1989,43,891,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-50,13101,423,50,24056538,0,1968,71,1074,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-597,13101,423,597,32147342,0,1993,65,1930,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-602,13101,423,602,35610044,0,1993,72,1076,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-610,13101,423,610,30169877,0,1993,61,1693,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-611,13101,423,611,32147342,0,1993,65,1426,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-619,13101,423,619,35610044,0,1993,72,1806,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-621,13101,423,621,38577667,0,1993,78,2326,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-626,13101,423,626,39968762,0,1993,85,2000,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-666,13101,423,666,42038942,0,1993,85,2449,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-669,13101,423,669,31158610,0,1993,63,942,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-677,13101,423,677,32642422,0,1993,66,1400,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-681,13101,423,681,32642422,0,1993,66,1370,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-683,13101,423,683,42038942,0,1993,85,1706,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-711,13101,423,711,20278278,0,1993,41,1184,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-73,13101,423,73,18145125,0,1968,56,1994,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-762,13101,423,762,20863865,0,1994,36,977,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-772,13101,423,772,35932930,0,1994,62,1357,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-788,13101,423,788,44057478,0,1994,81,1558,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
"13101-423-789,13101,423,789,42898887,0,1994,79,1000,""SANTIAGO"",13.0941666533,22.1630362236,0.026157371174,0.268035221612,1,1"
